,CIK,Charter_ID,Date_Coded,Date_Filing,CompanyName,State,FullRestate,EntityType,MultComm,MultCommUnequal,MultPreferred,PreferredVote,PreferredVoteLimited,BlankCheck1,BustBankSHVote,BustBankBoD,ReallocateComPref,UnequalVote,WCterm,WCCond,WCProhibit,SMTerm,SMCond,SMProhibit,StaggeredBd,StaggeredBdPhaseOut,CumulativeVoting,CharterSupMaj,MergerSupMaj,CorpOppDirector,CorpOppOfficer,CorpOppSH,Directors102b7,Officers102b7,IndemnityDirector,IndemnityOfficer,AdvancementDirector,AdvancementOfficer,InsuranceDirector,InsuranceOfficer
5235,914712,914712C20180412,1999-08-18,1999-09-02,CMGI INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5236,914712,914712D20180412,2000-05-05,2000-06-14,CMGI INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5237,914712,914712E20180412,2001-11-28,2002-03-18,CMGI INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5238,914712,914712F20180412,2008-09-29,2008-09-29,ModusLink Global Solutions Inc,DE,Y,Corp,N,,Y,,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5239,914712,914712G20180412,2011-10-17,2011-10-18,ModusLink Global Solutions Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5240,914712,914712H20180412,2013-03-26,2013-03-26,ModusLink Global Solutions Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5241,914712,914712I20180412,2014-12-29,2015-01-05,ModusLink Global Solutions Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5242,914712,914712J20180412,2015-01-16,2015-01-22,ModusLink Global Solutions Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5243,914712,914712J20180412,2015-01-16,2015-01-22,ModusLink Global Solutions Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5244,914712,914712L20180412,2017-12-15,2017-12-18,Steel Connect  Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5245,914712,914712M20180412,2018-01-19,2018-01-19,Steel Connect  Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5246,914712,914712N20180412,2018-04-12,2018-04-16,Steel Connect  Inc,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5247,915389,915389A20120503,2001-05-10,2001-08-08,EASTMAN CHEMICAL CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5248,915389,915389B20120503,2010-05-06,2010-08-03,EASTMAN CHEMICAL CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5249,915389,915389C20120503,2011-05-05,2011-08-02,EASTMAN CHEMICAL CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,2012,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5250,915389,915389D20120503,2012-05-03,2012-05-10,EASTMAN CHEMICAL CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5251,91576,91576A20190523,1998-03-04,1994-02-25,KEYCORP  NEW,OH,Y,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5252,91576,91576A20190523,1998-03-04,1994-02-25,KEYCORP  NEW,OH,Y,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5253,91576,91576C20190523,2008-07-23,2016-08-01,KEYCORP  NEW,OH,Y,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5254,91576,91576D20190523,2008-11-14,2008-11-20,KEYCORP  NEW,OH,N,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5255,91576,91576E20190523,2016-08-01,2019-05-24,KEYCORP  NEW,OH,Y,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5256,91576,91576F20190523,2016-09-09,2016-09-09,KEYCORP  NEW,OH,N,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5257,91576,91576G20190523,2016-12-12,2016-12-12,KEYCORP  NEW,OH,N,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5258,91576,91576H20190523,2018-07-26,2018-07-30,KEYCORP  NEW,OH,N,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5259,91576,91576I20190523,2019-05-23,2019-08-01,KEYCORP  NEW,OH,Y,,N,,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,,Prohibit,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
5260,915778,915778A20150611,1999-06-19,2007-03-16,DSP GROUP INC /DE/,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,915778,915778B20150611,2015-06-11,2015-06-12,DSP GROUP INC /DE/,DE,Y,Corp,N,,Y,N,,N,N,N,N,N,Y,Y,Y,N,,,Y,2014,N,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
5262,915778,915778B20150611,2015-06-11,2015-06-12,DSP GROUP INC /DE/,DE,Y,Corp,N,,Y,N,,N,N,N,N,N,Y,Y,Y,N,,,Y,2014,N,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
5263,915912,915912A20130522,1998-06-04,2007-03-01,AVALONBAY COMMUNITIES INC,MD,Y,Corp,N,,Y,Y,N,Y,N,N,Y,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,Y,Allow,Allow,Allow,Allow,N,N
5264,915912,915912B20130522,1998-10-02,2007-03-01,AVALONBAY COMMUNITIES INC,MD,N,Corp,N,,Y,Y,N,Y,N,N,Y,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,Y,Allow,Allow,Allow,Allow,N,N
5265,915912,915912C20130522,2013-05-22,2013-05-22,AVALONBAY COMMUNITIES INC,MD,N,Corp,N,,Y,Y,N,Y,N,N,Y,N,N,,,N,,,N,,N,Partly,N,N,N,N,Y,Y,Allow,Allow,Allow,Allow,N,N
5266,915913,915913A20170512,1994-11-22,2004-10-13,ALBEMARLE CORP,VA,N,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,
5267,915913,915913B20170512,2017-05-12,2017-05-12,ALBEMARLE CORP,VA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
5268,915913,915913B20170512,2017-05-12,2017-05-12,ALBEMARLE CORP,VA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,Partly,Y,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
5269,916076,916076A19961018,1996-10-18,1996-10-25,MARTIN MARIETTA MATERIALS INC,NC,Y,,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
5270,916076,916076A19961018,1996-10-18,1996-10-25,MARTIN MARIETTA MATERIALS INC,NC,Y,,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
5271,916076,916076A19961018,1996-10-18,1996-10-25,MARTIN MARIETTA MATERIALS INC,NC,Y,,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
5272,916085,916085A20110520,1997-04-04,1997-04-04,FOUNDATION HEALTH SYSTEMS INC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
5273,916085,916085B20110520,2000-10-25,2001-03-30,HEALTH NET INC,DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
5274,916085,916085C20110520,2001-08-10,2001-08-10,HEALTH NET INC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
5275,916085,916085D20110520,2004-05-13,2006-07-28,HEALTH NET INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
5276,916085,916085E20110520,2011-05-20,2011-08-08,HEALTH NET INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,N,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
5277,916365,916365A20120229,1994-02-14,1997-08-08,TRACTOR SUPPLY CO /DE/,DE,Y,Corp,N,,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5278,916365,916365B20120229,1995-04-27,1997-08-08,TRACTOR SUPPLY CO /DE/,DE,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5279,916365,916365C20120229,1997-04-30,1997-08-08,TRACTOR SUPPLY CO /DE/,DE,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5280,916365,916365D20120229,2005-04-21,2005-05-03,TRACTOR SUPPLY CO /DE/,DE,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5281,916365,916365E20120229,2012-02-29,2012-02-29,TRACTOR SUPPLY CO /DE/,DE,Y,Corp,N,,Y,Y,Y,Y,N,N,N,N,N,,,Y,Y,N,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5282,916459,916459A20060503,1995-01-18,2006-05-03,GARDNER DENVER MACHINERY INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,Y,Y,N,N,,N,Partly,N,N,N,N,Y,N,Require,Require,Allow,Allow,N,N
5283,916459,916459A20060503,1995-01-18,2006-05-03,GARDNER DENVER MACHINERY INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,Y,Y,N,N,,N,Partly,N,N,N,N,Y,N,Require,Require,Allow,Allow,N,N
5284,916459,916459C20060503,2006-05-03,2006-05-03,GARDNER DENVER INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Allow,Allow,N,N
5285,916459,916459C20060503,2006-05-03,2006-05-03,GARDNER DENVER INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Allow,Allow,N,N
5286,916863,916863A20120516,2002-05-09,2002-05-13,WPS RESOURCES CORP,WI,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,916863,916863B20120516,2002-05-13,2002-05-13,WPS RESOURCES CORP,WI,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5288,916863,916863C20120516,2007-02-21,2007-02-27,INTEGRYS ENERGY GROUP  INC,WI,N,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5289,916863,916863D20120516,2007-02-27,2007-02-27,INTEGRYS ENERGY GROUP  INC,WI,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5290,916863,916863E20120516,2012-05-16,2012-05-16,INTEGRYS ENERGY GROUP  INC,WI,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5291,916863,916863E20120516,2012-05-16,2012-05-16,INTEGRYS ENERGY GROUP  INC,WI,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
5292,917251,917251A20190425,1993-12-14,2013-08-02,AGREE REALTY CORP,DE,Y,REIT,Y,Y,N,N,,N,N,N,Y,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5293,917251,917251B20190425,1994-04-06,2013-08-02,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,N,,N,N,N,Y,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5294,917251,917251C20190425,2008-12-08,2013-08-02,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,Y,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5295,917251,917251D20190425,2012-09-21,2013-08-02,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,Y,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5296,917251,917251E20190425,2013-05-08,2013-08-02,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,Y,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5297,917251,917251F20190425,2013-07-31,2013-08-02,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,Y,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5298,917251,917251G20190425,2015-05-04,2015-05-06,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,N,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5299,917251,917251G20190425,2015-05-04,2015-05-06,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,N,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5300,917251,917251I20190425,2019-02-26,2019-02-28,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,N,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5301,917251,917251J20190425,2019-04-25,2019-04-25,AGREE REALTY CORP,DE,N,REIT,Y,Y,N,Y,N,N,N,N,N,N,N,,,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,N,N
5302,91767,91767A20170419,1994-03-18,1994-03-30,SONOCO PRODUCTS CO,SC,N,Corp,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
5303,91767,91767B20170419,1994-05-04,1999-08-09,SONOCO PRODUCTS CO,SC,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,Prohibit,N,N,N,N,N,Y,N,N,N,N,N,N,N
5304,91767,91767C20170419,2012-02-08,2018-02-28,SONOCO PRODUCTS CO,SC,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,Prohibit,N,N,N,N,N,Y,N,N,N,N,N,N,N
5305,91767,91767D20170419,2017-04-19,2018-02-28,SONOCO PRODUCTS CO,SC,N,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,Prohibit,N,N,N,N,N,Y,N,N,N,N,N,N,N
5306,918160,918160A20160907,1998-05-21,1998-05-28,AK STEEL HOLDING CORP,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,918160,918160B20160907,2011-05-04,2011-05-05,AK STEEL HOLDING CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5308,918160,918160C20160907,2014-03-20,2015-02-20,AK STEEL HOLDING CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5309,918160,918160D20160907,2016-09-07,2016-10-25,AK STEEL HOLDING CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5310,918386,918386A19940224,1993-05-26,2012-05-25,QLOGIC CORP,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,918386,918386A19940224,1993-05-26,2012-05-25,QLOGIC CORP,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,918386,918386C19940224,1994-02-24,2012-05-25,QLOGIC CORP,DE,N,Corp,,,Y,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,918581,918581A20051102,2005-11-02,2005-11-07,"CMTSU Liquidation, Inc.",DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
5314,918946,918946A20090514,1994-02-01,1997-06-19,BRIGHTPOINT INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
5315,918946,918946B20090514,2002-06-26,2002-08-14,BRIGHTPOINT INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
5316,918946,918946C20090514,2004-06-03,2004-06-03,BRIGHTPOINT INC,IN,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5317,918946,918946D20090514,2009-05-14,2009-05-21,BRIGHTPOINT INC,IN,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
5318,918999,918999A19981111,1996-11-11,1996-11-21,DT INDUSTRIES INC,DE,N,Corp,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
5319,918999,918999B19981111,1998-11-11,1999-02-10,DT INDUSTRIES INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5320,919012,919012A20070906,2004-12-23,2004-12-23,AMERICAN EAGLE OUTFITTERS INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5321,919012,919012B20070906,2007-09-06,2007-09-06,AMERICAN EAGLE OUTFITTERS INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5322,919226,919226A19981008,1994-05-11,1994-12-27,SMURFIT STONE CONTAINER CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5323,919226,919226B19981008,1998-10-08,1998-10-08,SMURFIT STONE CONTAINER CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,N,N,,N,Partly,N,N,N,N,Y,N,N,N,N,N,N,N
5324,919568,919568A19980515,1998-05-15,1998-05-15,DIME BANCORP INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Allow,Allow,N,N
5325,919623,919623A20030925,1995-03-07,1999-11-15,QUINTILES TRANSNATIONAL CORP,NC,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,919623,919623B20030925,1996-12-09,1999-11-15,QUINTILES TRANSNATIONAL CORP,NC,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,919623,919623C20030925,1999-04-20,1999-11-15,QUINTILES TRANSNATIONAL CORP,NC,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,919623,919623D20030925,1999-11-05,1999-11-15,QUINTILES TRANSNATIONAL CORP,NC,N,Corp,N,,Y,Y,,,,,,,,,,,,,,,,Partly,,,,,,,,,,,,
5329,919623,919623E20030925,2003-09-25,2003-11-14,QUINTILES TRANSNATIONAL CORP,NC,N,Corp,N,,Y,Y,,,,,,,,,,,,,,,,Partly,,,,,,,,,,,,
5330,919943,919943A20060106,1996-04-30,1996-05-15,McLeodUSA LLC,DE,Y,Corp,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5331,919943,919943B20060106,1997-05-29,1997-07-03,McLeodUSA LLC,DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5332,919943,919943C20060106,2000-03-30,2000-05-15,McLeodUSA LLC,DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,Y,N,N,N,Y,N,Require,Require,N,N,N,N
5333,919943,919943D20060106,2002-04-12,2002-04-15,McLeodUSA LLC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5334,919943,919943E20060106,2006-01-06,2007-03-22,McLeodUSA LLC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
5335,920052,920052A20040630,1997-05-28,1997-08-14,RENAL CARE GROUP INC,DE,N,Corp,,,,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,920052,920052B20040630,1997-06-04,1997-08-14,RENAL CARE GROUP INC,DE,N,Corp,,,,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,920052,920052C20040630,1999-06-08,1999-08-16,RENAL CARE GROUP INC,DE,N,Corp,,,,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,920052,920052D20040630,2004-06-30,2005-03-02,RENAL CARE GROUP INC,DE,N,Corp,,,,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,920148,920148A20010524,1994-03-08,1994-03-14,LABORATORY CORP OF AMERICA HOLDINGS,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5340,920148,920148A20010524,1994-03-08,1994-03-14,LABORATORY CORP OF AMERICA HOLDINGS,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5341,920148,920148C20010524,2001-05-24,2001-10-19,LABORATORY CORP OF AMERICA HOLDINGS,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5342,920354,920354A20010306,1998-01-27,1998-02-03,MRO SOFTWARE INC,MA,N,Corp,,,Y,Y,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,920354,920354B20010306,1999-12-15,2000-02-14,MRO SOFTWARE INC,MA,N,Corp,,,Y,Y,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,920354,920354C20010306,2001-03-06,2001-03-09,MRO SOFTWARE INC,MA,N,Corp,,,Y,Y,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,920424,920424A20000328,2000-03-28,2000-03-28,VIRTU ITG HOLDINGS LLC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,Allow,Allow
5346,920522,920522A20160517,2012-02-10,2012-02-15,"ESSEX PROPERTY TRUST, INC.",MD,Y,REIT,Y,,Y,N,,Y,N,N,Y,N,N,,,N,,,Y,,Prohibit,N,N,N,N,N,Y,Y,Allow,Allow,Allow,Allow,N,N
5347,920522,920522B20160517,2013-05-15,2013-05-16,"ESSEX PROPERTY TRUST, INC.",MD,Y,REIT,Y,,Y,N,,Y,N,N,Y,N,N,,,N,,,Y,2014,Prohibit,N,N,N,N,N,Y,Y,Allow,Allow,Allow,Allow,N,N
5348,920522,920522C20160517,2016-05-17,2016-05-23,"ESSEX PROPERTY TRUST, INC.",MD,Y,REIT,Y,,Y,N,,Y,N,N,Y,N,N,,,N,,,Y,2014,Prohibit,N,N,N,N,N,Y,Y,Allow,Allow,Allow,Allow,N,N
5349,920527,920527A20081212,1995-09-08,1998-04-08,PSS WORLD MEDICAL INC,FL,N,Corp,N,,Y,,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,
5350,920527,920527B20081212,2001-09-24,2001-11-13,PSS WORLD MEDICAL INC,FL,N,Corp,N,,Y,,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,
5351,920527,920527C20081212,2008-12-12,2008-12-17,PSS WORLD MEDICAL INC,FL,Y,Corp,N,,Y,,,Y,N,N,N,N,N,,,N,,,Y,,N,Y,Y,N,N,N,N,N,Require,Require,N,N,N,N
